Date,Open,High,Low,Close
02/11/2000,0.8654,0.8656,0.8592,0.8621
03/11/2000,0.8755,0.877,0.8598,0.8669
06/11/2000,0.8686,0.8705,0.8575,0.8622
07/11/2000,0.8603,0.8646,0.8592,0.863
08/11/2000,0.8577,0.8593,0.8532,0.8565
09/11/2000,0.8546,0.8688,0.8545,0.8672
10/11/2000,0.8681,0.8688,0.8612,0.8628
13/11/2000,0.8634,0.8638,0.8593,0.8619
14/11/2000,0.8591,0.8612,0.8563,0.8583
15/11/2000,0.861,0.8618,0.8567,0.8591
16/11/2000,0.8576,0.8582,0.8527,0.8533
17/11/2000,0.8553,0.857,0.8486,0.8487
20/11/2000,0.8498,0.8514,0.8474,0.8504
21/11/2000,0.8481,0.851,0.8426,0.8443
22/11/2000,0.8439,0.8458,0.8421,0.8456
24/11/2000,0.8443,0.8446,0.839,0.841
27/11/2000,0.8428,0.8533,0.8427,0.8527
28/11/2000,0.8575,0.8588,0.8547,0.8573
29/11/2000,0.8655,0.8666,0.8577,0.8589
30/11/2000,0.8688,0.8744,0.8677,0.8727
01/12/2000,0.8739,0.8791,0.8707,0.8789
04/12/2000,0.8913,0.8927,0.8869,0.888
05/12/2000,0.8814,0.8863,0.8792,0.8811
06/12/2000,0.8832,0.892,0.8829,0.8913
07/12/2000,0.895,0.8967,0.886,0.8892
08/12/2000,0.89,0.8918,0.882,0.8834
11/12/2000,0.8805,0.8812,0.8758,0.8775
12/12/2000,0.8785,0.8806,0.8756,0.8805
13/12/2000,0.875,0.8802,0.8746,0.876
14/12/2000,0.8836,0.89,0.8836,0.8892
15/12/2000,0.8977,0.8991,0.895,0.8958
18/12/2000,0.8956,0.8977,0.8949,0.895
19/12/2000,0.8936,0.8969,0.8926,0.8968
20/12/2000,0.9095,0.9118,0.9081,0.9114
21/12/2000,0.9187,0.9203,0.9142,0.9173
22/12/2000,0.928,0.9285,0.9257,0.9268
26/12/2000,0.9326,0.9333,0.9301,0.9331
27/12/2000,0.9349,0.9355,0.9329,0.9336
28/12/2000,0.9324,0.933,0.9277,0.9316
29/12/2000,0.9334,0.943,0.9323,0.9428
02/01/2001,0.945,0.9534,0.942,0.9518
03/01/2001,0.9562,0.9565,0.9298,0.9319
04/01/2001,0.9475,0.9537,0.9455,0.9524
05/01/2001,0.956,0.9599,0.9485,0.9593
08/01/2001,0.9504,0.9537,0.9485,0.9523
09/01/2001,0.9423,0.946,0.9405,0.9457
10/01/2001,0.9429,0.9453,0.9395,0.9408
11/01/2001,0.9538,0.957,0.9508,0.9532
12/01/2001,0.9543,0.9552,0.9483,0.9519
16/01/2001,0.9435,0.945,0.9386,0.9429
17/01/2001,0.9404,0.9407,0.9305,0.936
18/01/2001,0.9425,0.9479,0.9395,0.9458
19/01/2001,0.9406,0.9445,0.935,0.9355
22/01/2001,0.9292,0.9409,0.9283,0.9393
23/01/2001,0.94,0.9462,0.9382,0.9401
24/01/2001,0.9305,0.9312,0.9228,0.9246
25/01/2001,0.9164,0.9249,0.9164,0.9225
26/01/2001,0.9235,0.9266,0.9209,0.925
29/01/2001,0.9197,0.9225,0.9186,0.9194
30/01/2001,0.92,0.9289,0.9186,0.9279
31/01/2001,0.9295,0.9358,0.9281,0.9343
01/02/2001,0.9413,0.9452,0.9388,0.9428
02/02/2001,0.9423,0.9423,0.9326,0.9357
05/02/2001,0.9436,0.9449,0.9387,0.9397
06/02/2001,0.9336,0.9344,0.9292,0.9308
07/02/2001,0.9332,0.9358,0.9312,0.9316
08/02/2001,0.9218,0.9218,0.9157,0.9185
09/02/2001,0.9232,0.928,0.9227,0.927
12/02/2001,0.929,0.9337,0.928,0.932
13/02/2001,0.9283,0.9285,0.9177,0.9211
14/02/2001,0.9181,0.9217,0.9171,0.9196
15/02/2001,0.9098,0.9104,0.9033,0.9039
16/02/2001,0.9128,0.9182,0.9105,0.9167
20/02/2001,0.9065,0.9116,0.9056,0.9102
21/02/2001,0.915,0.9186,0.9061,0.9087
22/02/2001,0.9056,0.9104,0.902,0.9055
23/02/2001,0.9066,0.9212,0.906,0.9193
26/02/2001,0.91,0.9128,0.9082,0.9118
27/02/2001,0.9166,0.9208,0.9123,0.9172
28/02/2001,0.9249,0.9253,0.9181,0.9233
01/03/2001,0.928,0.9324,0.9276,0.9322
02/03/2001,0.9364,0.938,0.932,0.9345
05/03/2001,0.9306,0.9313,0.9285,0.9302
06/03/2001,0.9277,0.9341,0.927,0.9337
07/03/2001,0.9298,0.9317,0.9265,0.9289
08/03/2001,0.9317,0.9331,0.9278,0.9318
09/03/2001,0.9351,0.9365,0.9295,0.9325
12/03/2001,0.9276,0.931,0.9267,0.928
13/03/2001,0.92,0.9221,0.9135,0.9143
14/03/2001,0.9181,0.9183,0.9085,0.9098
15/03/2001,0.9064,0.9079,0.8965,0.9009
16/03/2001,0.8949,0.8995,0.8932,0.8961
19/03/2001,0.8992,0.8996,0.8965,0.8976
20/03/2001,0.9027,0.9092,0.9005,0.9088
21/03/2001,0.8996,0.901,0.8937,0.896
22/03/2001,0.8897,0.8912,0.8837,0.8884
23/03/2001,0.8933,0.8946,0.8895,0.8896
26/03/2001,0.8943,0.8975,0.8933,0.8967
27/03/2001,0.8956,0.8999,0.8903,0.8937
28/03/2001,0.8886,0.8906,0.8868,0.887
29/03/2001,0.8856,0.8861,0.8805,0.8832
30/03/2001,0.883,0.8872,0.8761,0.8796
02/04/2001,0.878,0.8841,0.8777,0.8804
03/04/2001,0.8853,0.8974,0.8851,0.8965
04/04/2001,0.9037,0.9056,0.9005,0.9028
05/04/2001,0.902,0.902,0.8958,0.897
06/04/2001,0.8945,0.9053,0.8944,0.9031
09/04/2001,0.9009,0.903,0.898,0.8985
10/04/2001,0.8948,0.8964,0.8865,0.8885
11/04/2001,0.8844,0.8889,0.8812,0.8872
12/04/2001,0.8853,0.8943,0.8852,0.8918
16/04/2001,0.8856,0.8867,0.8832,0.8862
17/04/2001,0.8794,0.8828,0.8778,0.882
18/04/2001,0.8776,0.8895,0.87,0.8844
19/04/2001,0.8818,0.8946,0.8817,0.8935
20/04/2001,0.8969,0.9043,0.8951,0.9035
23/04/2001,0.8999,0.902,0.894,0.8967
24/04/2001,0.897,0.9013,0.8925,0.8936
25/04/2001,0.8953,0.8995,0.8948,0.8959
26/04/2001,0.9001,0.9036,0.8982,0.9034
27/04/2001,0.902,0.9025,0.8881,0.8907
30/04/2001,0.8874,0.8885,0.8846,0.8877
01/05/2001,0.8882,0.8934,0.888,0.8915
02/05/2001,0.89,0.8945,0.8886,0.8926
03/05/2001,0.8891,0.8952,0.8876,0.8894
04/05/2001,0.8931,0.9004,0.8921,0.8941
07/05/2001,0.891,0.8917,0.8893,0.8897
08/05/2001,0.8855,0.8877,0.882,0.8828
09/05/2001,0.8821,0.8853,0.882,0.8842
10/05/2001,0.8851,0.8852,0.8775,0.8812
11/05/2001,0.8772,0.8792,0.8733,0.8759
14/05/2001,0.8742,0.8747,0.8722,0.874
15/05/2001,0.8767,0.8796,0.876,0.8778
16/05/2001,0.8829,0.886,0.8824,0.8839
17/05/2001,0.8809,0.8827,0.8789,0.8825
18/05/2001,0.8769,0.8795,0.8752,0.8793
21/05/2001,0.8743,0.8772,0.8741,0.8766
22/05/2001,0.8673,0.8684,0.8623,0.8649
23/05/2001,0.8583,0.8614,0.8545,0.8559
24/05/2001,0.8593,0.8599,0.856,0.8563
25/05/2001,0.8583,0.8592,0.8545,0.8579
29/05/2001,0.8549,0.8567,0.8526,0.8558
30/05/2001,0.8573,0.8584,0.856,0.8567
31/05/2001,0.8476,0.8481,0.8441,0.8459
01/06/2001,0.8484,0.8495,0.8431,0.8477
04/06/2001,0.8511,0.852,0.8439,0.8458
05/06/2001,0.8468,0.853,0.8455,0.8523
06/06/2001,0.8541,0.8542,0.8445,0.8478
07/06/2001,0.8464,0.8516,0.8463,0.8504
08/06/2001,0.8472,0.8517,0.8461,0.8511
11/06/2001,0.8487,0.8487,0.8412,0.8437
12/06/2001,0.8474,0.8497,0.847,0.8495
13/06/2001,0.8544,0.8566,0.8512,0.8531
14/06/2001,0.8487,0.8633,0.8487,0.8629
15/06/2001,0.8662,0.8667,0.86,0.8616
18/06/2001,0.8586,0.8621,0.8578,0.8582
19/06/2001,0.8549,0.8565,0.851,0.8525
20/06/2001,0.8494,0.8542,0.8481,0.853
21/06/2001,0.8531,0.8553,0.8499,0.8537
22/06/2001,0.8515,0.8561,0.8508,0.8543
25/06/2001,0.8595,0.861,0.8577,0.859
26/06/2001,0.8598,0.8624,0.858,0.8618
27/06/2001,0.8599,0.8615,0.8573,0.8593
28/06/2001,0.8498,0.8503,0.8424,0.8432
29/06/2001,0.8469,0.8486,0.8448,0.8482
02/07/2001,0.8444,0.8462,0.8432,0.8452
03/07/2001,0.8482,0.8487,0.8452,0.8468
05/07/2001,0.8412,0.8418,0.8344,0.8354
06/07/2001,0.838,0.8465,0.8377,0.8461
09/07/2001,0.8447,0.8495,0.8442,0.8466
10/07/2001,0.8535,0.8562,0.8514,0.8536
11/07/2001,0.8604,0.863,0.8562,0.8583
12/07/2001,0.8526,0.8542,0.8495,0.8524
13/07/2001,0.8528,0.8545,0.85,0.8528
16/07/2001,0.8572,0.8577,0.8532,0.854
17/07/2001,0.8509,0.8598,0.8494,0.8577
18/07/2001,0.8616,0.8726,0.861,0.8712
19/07/2001,0.871,0.8726,0.8668,0.8704
20/07/2001,0.8769,0.8774,0.8693,0.8704
23/07/2001,0.8662,0.8689,0.8643,0.8676
24/07/2001,0.8693,0.8752,0.8692,0.8741
25/07/2001,0.8765,0.8803,0.8765,0.8793
26/07/2001,0.8757,0.8782,0.8738,0.8772
27/07/2001,0.8757,0.8797,0.8714,0.8754
30/07/2001,0.8744,0.8762,0.8725,0.874
31/07/2001,0.8746,0.8773,0.8715,0.8742
01/08/2001,0.8808,0.8809,0.8775,0.8802
02/08/2001,0.8784,0.8824,0.8777,0.8821
03/08/2001,0.8797,0.8865,0.8768,0.8833
06/08/2001,0.8793,0.8818,0.8777,0.881
07/08/2001,0.8761,0.8777,0.8746,0.8763
08/08/2001,0.8753,0.8799,0.8746,0.8798
09/08/2001,0.8845,0.8932,0.8837,0.8917
10/08/2001,0.8935,0.8951,0.8912,0.8925
13/08/2001,0.8985,0.9,0.8965,0.8969
14/08/2001,0.8961,0.903,0.8941,0.9021
15/08/2001,0.9099,0.9132,0.9086,0.9118
16/08/2001,0.9132,0.9165,0.9086,0.9135
17/08/2001,0.9139,0.9172,0.9114,0.9167
20/08/2001,0.9138,0.9156,0.9104,0.9131
21/08/2001,0.9121,0.9141,0.9072,0.9124
22/08/2001,0.9214,0.9226,0.9135,0.9137
23/08/2001,0.9114,0.9163,0.911,0.9149
24/08/2001,0.9101,0.9145,0.9073,0.9125
27/08/2001,0.9087,0.9118,0.9082,0.9112
28/08/2001,0.9038,0.9122,0.9024,0.9107
29/08/2001,0.9114,0.9124,0.9081,0.91
30/08/2001,0.9092,0.9183,0.9074,0.9172
31/08/2001,0.9144,0.9157,0.9064,0.9097
04/09/2001,0.897,0.8998,0.8845,0.8858
05/09/2001,0.8883,0.8901,0.8857,0.8863
06/09/2001,0.8852,0.8961,0.884,0.8947
07/09/2001,0.8946,0.9065,0.8941,0.9051
10/09/2001,0.9041,0.9041,0.8978,0.9
11/09/2001,0.8965,0.9095,0.8965,0.9067
13/09/2001,0.9058,0.9123,0.9056,0.9121
14/09/2001,0.9227,0.9245,0.918,0.9215
17/09/2001,0.927,0.9285,0.924,0.927
18/09/2001,0.9229,0.9258,0.9184,0.9249
19/09/2001,0.9231,0.9302,0.9213,0.9278
20/09/2001,0.9241,0.9265,0.9204,0.9234
21/09/2001,0.9167,0.9175,0.9065,0.9109
24/09/2001,0.9145,0.9154,0.9106,0.9141
25/09/2001,0.9156,0.9227,0.9152,0.9207
26/09/2001,0.9193,0.9218,0.9173,0.9213
27/09/2001,0.9185,0.9194,0.9137,0.9153
28/09/2001,0.9118,0.9125,0.9059,0.9084
01/10/2001,0.9107,0.9156,0.9104,0.9149
02/10/2001,0.9163,0.9173,0.9125,0.9167
03/10/2001,0.9197,0.9205,0.9106,0.9109
04/10/2001,0.9102,0.9147,0.9098,0.9136
05/10/2001,0.9154,0.9179,0.9139,0.9151
09/10/2001,0.9174,0.9183,0.911,0.9114
10/10/2001,0.912,0.9137,0.9084,0.9085
11/10/2001,0.9023,0.9023,0.897,0.9012
12/10/2001,0.9017,0.9106,0.8998,0.907
15/10/2001,0.9076,0.9077,0.9045,0.9063
16/10/2001,0.9032,0.9093,0.9018,0.9066
17/10/2001,0.9003,0.9072,0.899,0.901
18/10/2001,0.9006,0.9038,0.8983,0.9023
19/10/2001,0.899,0.8993,0.8947,0.8975
22/10/2001,0.8949,0.8954,0.8877,0.8907
23/10/2001,0.8872,0.8897,0.8858,0.8888
24/10/2001,0.8898,0.8923,0.8894,0.8917
25/10/2001,0.8869,0.8962,0.8865,0.8921
26/10/2001,0.8894,0.8916,0.8887,0.8902
29/10/2001,0.899,0.9035,0.8989,0.9018
30/10/2001,0.9045,0.9084,0.9026,0.9032
31/10/2001,0.9026,0.9036,0.8971,0.8984
01/11/2001,0.9087,0.9104,0.9003,0.9022
02/11/2001,0.9046,0.9058,0.899,0.9009
05/11/2001,0.8943,0.8964,0.8938,0.8959
06/11/2001,0.8947,0.8974,0.8941,0.8959
07/11/2001,0.9,0.9003,0.8925,0.894
08/11/2001,0.8958,0.8984,0.8894,0.8918
09/11/2001,0.8917,0.8935,0.8905,0.8923
13/11/2001,0.8822,0.8827,0.878,0.8802
14/11/2001,0.8792,0.8832,0.8761,0.8822
15/11/2001,0.8816,0.8844,0.8798,0.8805
16/11/2001,0.8837,0.8856,0.8826,0.8837
19/11/2001,0.8785,0.8804,0.8758,0.8788
20/11/2001,0.8811,0.8835,0.8803,0.8821
21/11/2001,0.8783,0.8786,0.8746,0.8773
23/11/2001,0.879,0.8806,0.873,0.8777
26/11/2001,0.881,0.8813,0.878,0.8797
27/11/2001,0.8779,0.8821,0.8772,0.8816
28/11/2001,0.8824,0.8873,0.882,0.8871
29/11/2001,0.8884,0.8915,0.8854,0.8883
30/11/2001,0.8903,0.8977,0.8882,0.8954
03/12/2001,0.8922,0.8927,0.8885,0.8914
04/12/2001,0.8906,0.8919,0.8889,0.8897
05/12/2001,0.8914,0.8927,0.8842,0.8865
06/12/2001,0.8885,0.895,0.8872,0.8948
07/12/2001,0.8906,0.8942,0.8882,0.8894
10/12/2001,0.8852,0.8895,0.8839,0.8894
11/12/2001,0.8907,0.8917,0.8881,0.8913
12/12/2001,0.8937,0.8986,0.8932,0.898
13/12/2001,0.8977,0.8989,0.8924,0.8934
14/12/2001,0.9023,0.9051,0.9013,0.9041
17/12/2001,0.9052,0.9056,0.9028,0.9052
18/12/2001,0.8976,0.9004,0.8963,0.8996
19/12/2001,0.895,0.8988,0.8947,0.8969
20/12/2001,0.8944,0.8971,0.8933,0.897
21/12/2001,0.8916,0.8927,0.8826,0.8841
24/12/2001,0.8758,0.8766,0.8712,0.8735
26/12/2001,0.875,0.877,0.874,0.8757
27/12/2001,0.8795,0.8844,0.8792,0.8802
28/12/2001,0.8783,0.8817,0.8765,0.8813
31/12/2001,0.8834,0.8895,0.8819,0.8878
